Time[ms],Latitude,Longitude,Speed[m/s],Distance,Altitude[m],Accuracy[m],Flag,Acceleration[m/s^2],AccWork[J],AeroWork[J],GradeWork[J],RollWork[J],StandStillWork[J],TotalWork[J],StandStillTime[s],Fuel[l],CO2[kg],AccECE[%],AeroECE[%],STSECE[%],WorkECE[%],emission_group,trip,time
1657612214000,48.69080628653694,9.15145085368414,15.2,15.2,426.6,,0,0.08,1940.0,1788.0,-4708.799999999287,3578.0,0.0,2597.200000000713,0.0,0.0002020173735564,0.0005381742831542,97.52612037477478,77.92863540951906,27.81782923071717,113.46071618575506,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:50:14.000
1657612215000,48.69082823863436,9.15124546046514,15.25,15.25,427.0,,0,0.0500000000000007,1218.0,1806.0,6278.399999999643,3590.0,0.0,12892.399999999643,0.0,0.0010028064018319,0.0026714762544802,95.0672765811155,78.06128402208687,27.974960297327893,111.94809871818092,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:50:15.000
1657612216000,48.69085083509678,9.15104035931843,15.23,15.23,426.6,,0,-0.0199999999999995,-488.0,1799.0,-6278.399999999643,3585.0,0.0,0.0,0.0,0.0,0.0,93.93523724161469,78.20118876116054,28.129822264021158,110.64003167977026,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:50:16.000
1657612217000,48.69087422935711,9.150835570375794,15.21,15.21,426.8,,0,-0.0199999999999995,-488.0,1792.0,3139.1999999998216,3581.0,0.0,8024.199999999822,0.0,0.0006241443896853,0.0016627206541218,93.1439248730092,78.32696951147012,28.28612563840521,110.22701436657827,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:50:17.000
1657612218000,48.69089792294179,9.15063504959426,15.11,15.11,427.2,,0,-0.1000000000000014,-2426.0,1756.0,6278.399999999643,3557.0,0.0,9165.399999999643,0.0,0.0007129100706889,0.0018991924283153,91.66255508521782,78.47181727338551,28.434602930054503,109.06347746663089,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:50:18.000
1657612219000,48.69092761508627,9.150435148844828,14.93,14.93,427.1,,0,-0.1799999999999997,-4326.0,1694.0,-1569.599999999465,3515.0,0.0,0.0,0.0,0.0,0.0,90.9126617001438,78.53348226440146,28.59128841193525,108.1714045408592,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:50:19.000
1657612220000,48.69096251171112,9.150243495984428,14.71,14.71,427.2,,0,-0.2199999999999988,-5217.0,1621.0,1569.599999999465,3463.0,0.0,1436.599999999465,0.0,0.0001117427070887,0.0002976825716844,89.06076214415938,78.62702830602092,28.733366151177464,106.38751805895086,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:50:20.000
1657612221000,48.69099887076389,9.150057810052274,14.5,14.5,426.9,,0,-0.2100000000000008,-4908.0,1552.0,-4708.800000000178,3413.0,0.0,0.0,0.0,0.0,0.0,87.88246043591833,78.71471798007744,28.86817449361021,105.08830241872688,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:50:21.000
1657612222000,48.69103837180991,9.149870436001716,14.56,14.56,426.8,,0,0.0600000000000005,1394.0,1571.0,-1569.599999999465,3428.0,0.0,4823.400000000535,0.0,0.0003751773446834,0.0009994724462366,86.56109794818948,78.84197695825061,28.995934015987856,104.32841843705972,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:50:22.000
1657612223000,48.69107962632792,9.149684720336264,14.59,14.59,427.2,,0,0.0299999999999993,699.0,1581.0,6278.399999999643,3435.0,0.0,11993.399999999643,0.0,0.000932879704301,0.0024851915322579,84.60745284136239,79.01324248625295,29.11239735023903,103.11723354174008,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:50:23.000
1657612224000,48.69112825941542,9.149498298714333,14.61,14.61,427.2,,0,0.0199999999999995,467.0,1588.0,0.0,3439.0,0.0,5494.0,0.0,0.0004273384607726,0.0011384296594982,81.63694447225434,79.23146793717297,29.211398181696403,101.17968571290253,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:50:24.000
1657612225000,48.69117765745161,9.149311308191328,14.5,14.5,427.6,,0,-0.1099999999999994,-2562.0,1552.0,6278.400000000535,3413.0,0.0,8681.400000000536,0.0,0.0006752632168459,0.0017989012096775,80.63338471781785,79.44018648751762,29.30530850920231,100.29270157116612,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:50:25.000
1657612226000,48.69123366098392,9.149132909854124,14.25,14.25,427.3,,0,-0.25,-5750.0,1473.0,-4708.800000000178,3355.0,0.0,0.0,0.0,0.0,0.0,79.26216346458276,79.62901780378783,29.38944529766433,98.85017234261224,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:50:26.000
1657612227000,48.69129190730523,9.148958749679544,14.12,14.12,427.5,,0,-0.1300000000000007,-2951.0,1433.0,3139.1999999998216,3324.0,0.0,4945.199999999822,0.0,0.0003846512843488,0.0010247110215053,77.75300102268862,79.80991941978453,29.464708336759504,97.53757933245006,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:50:27.000
1657612228000,48.69135317467458,9.148789748568875,14.03,14.03,427.6,,0,-0.0899999999999998,-2027.0,1406.0,1569.600000000357,3303.0,0.0,4251.600000000357,0.0,0.0003307011648745,0.0008809879032258,76.27436225853548,79.9838661874135,29.53188181207126,96.35320550691702,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:50:28.000
1657612229000,48.69142126591951,9.148628128364756,13.97,13.97,428.2,,0,-0.0599999999999987,-1344.0,1388.0,9417.599999999464,3289.0,0.0,12750.599999999464,0.0,0.0009917768070489,0.0026420934139783,75.08057227014491,80.15081771461927,29.593018045580777,95.44700036735694,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:50:29.000
1657612230000,48.69149514461213,9.148478580532602,13.72,13.72,428.2,,0,-0.25,-5539.0,1315.0,0.0,3230.0,0.0,0.0,0.0,0.0,0.0,74.87827952843068,80.29417653387405,29.65052477455876,94.83258304214382,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:50:30.000
1657612231000,48.69158104830892,9.14833464559262,13.62,13.62,428.3,,0,-0.1000000000000014,-2188.0,1286.0,1569.600000000357,3206.0,0.0,3873.600000000357,0.0,0.0003012992831541,0.0008026612903226,74.67145685765443,80.42703386449745,29.70981463315464,94.85352599173235,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:50:31.000
1657612232000,48.691661385689024,9.148193900325154,13.44,13.44,428.6,,0,-0.1799999999999997,-3897.0,1236.0,4708.800000000178,3164.0,0.0,5211.800000000178,0.0,0.0004053881670649,0.0010799540770609,74.17658456071676,80.54478714350736,29.764802734801325,94.10847650635816,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:50:32.000
1657612233000,48.69174475537337,9.148053018061235,13.46,13.46,428.7,,0,0.0200000000000013,430.0,1241.0,1569.599999999465,3169.0,0.0,6409.599999999465,0.0,0.0004985563520509,0.0013281541218636,74.06000074512644,80.6622173941749,29.820937309628956,94.18962013459962,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:50:33.000
1657612234000,48.6918295705506,9.14792516869098,13.28,13.28,428.6,,0,-0.1800000000000015,-3851.0,1192.0,-1569.599999999465,3126.0,0.0,0.0,0.0,0.0,0.0,73.87777797818383,80.76530198711914,29.874603520348785,93.9556843850892,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:50:34.000
1657612235000,48.6919123980667,9.147787798682362,13.1,13.1,428.6,,0,-0.1799999999999997,-3799.0,1144.0,0.0,3084.0,0.0,429.0,0.0,3.336880227e-05,8.88944892473e-05,73.699471346505,80.8545043250236,29.92751387965285,93.67123021675886,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:50:35.000
1657612236000,48.691988232177295,9.14766518307168,12.7,12.7,428.7,,0,-0.4000000000000003,-8256.0,1043.0,1569.599999999465,2990.0,0.0,0.0,0.0,0.0,0.0,73.53562380723585,80.91808937806123,29.97648419807868,93.46093823628924,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:50:36.000
1657612237000,48.69205754623208,9.147535051982926,12.16,12.16,428.6,,0,-0.5399999999999991,-10740.0,915.0,-1569.599999999465,2862.0,0.0,0.0,0.0,0.0,0.0,73.39399619554999,80.9540664223192,30.01908679549909,93.19637637745652,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:50:37.000
1657612238000,48.69211250134916,9.147397025392994,11.73,11.73,428.8,,0,-0.4299999999999997,-8219.0,821.0,3139.1999999998216,2761.0,0.0,0.0,0.0,0.0,0.0,73.2675419506631,80.97206032408091,30.057341283462318,92.99147228284332,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:50:38.000
1657612239000,48.69216304519208,9.147261311286764,11.33,11.33,428.9,,0,-0.4000000000000003,-7380.0,740.0,1569.599999999465,2667.0,0.0,0.0,0.0,0.0,0.0,73.16138422716149,80.97864613712181,30.08961445658012,92.57572483457788,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:50:39.000
1657612240000,48.69220827967352,9.147113466952144,11.11,11.11,428.6,,0,-0.2200000000000006,-3950.0,698.0,-4708.799999999287,2615.0,0.0,0.0,0.0,0.0,0.0,73.06542757694774,80.98006811405656,30.11891192561263,92.1928171094625,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:50:40.000
1657612241000,48.69224115646325,9.146961365787185,11.04,11.04,428.9,,0,-0.0700000000000002,-1241.0,685.0,4708.799999999287,2599.0,0.0,6751.799999999287,0.0,0.000525173611111,0.0013990624999998,72.97228902829247,80.97978449210824,30.147463704676117,92.04447673346074,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:50:41.000
1657612242000,48.692261834000334,9.146821614806113,10.67,10.67,428.7,,0,-0.3699999999999992,-6427.0,618.0,-3139.1999999998216,2512.0,0.0,0.0,0.0,0.0,0.0,72.52052845241798,80.97682028964584,30.167707257895422,91.9604468203292,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:50:42.000
1657612243000,48.692284097716005,9.146691479437209,10.33,10.33,428.8,,0,-0.3399999999999998,-5712.0,561.0,1569.600000000357,2432.0,0.0,0.0,0.0,0.0,0.0,72.46034451412882,80.96803245632232,30.186368230374867,91.88324970292987,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:50:43.000
1657612244000,48.692306378579744,9.146559475257328,10.05,10.05,428.8,,0,-0.2799999999999993,-4566.0,516.0,0.0,2366.0,0.0,0.0,0.0,0.0,0.0,72.395582047806,80.95155270030999,30.206502896829484,91.8003802416692,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:50:44.000
1657612245000,48.692327233865065,9.146415311801617,9.94,9.94,428.8,,0,-0.1100000000000012,-1760.0,500.0,0.0,2340.0,0.0,1080.0,0.0,8.4005376344e-05,0.0002237903225806,72.33556668269796,80.93494205724554,30.225211911033963,91.59668425954176,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:50:45.000
1657612246000,48.69233778091569,9.14628373630376,9.75,9.75,429.0,,0,-0.1899999999999995,-2993.0,472.0,3139.1999999998216,2295.0,0.0,2913.1999999998216,0.0,0.0002265967244125,0.000603653673835,72.14331153658061,80.92087137293647,30.239905039722093,91.14117856118072,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:50:46.000
1657612247000,48.692350815341605,9.146157265261545,9.48,9.48,428.9,,0,-0.2699999999999996,-4154.0,433.0,-1569.600000000357,2231.0,0.0,0.0,0.0,0.0,0.0,72.07841354707496,80.89235916721789,30.260272971051915,91.05809813657608,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:50:47.000
1657612248000,48.69236652027109,9.146036672289473,9.05,9.05,428.8,,0,-0.4299999999999997,-6375.0,377.0,-1569.599999999465,2130.0,0.0,0.0,0.0,0.0,0.0,71.97816322755881,80.82578106956475,30.291848915356045,90.92994456256751,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:50:48.000
1657612249000,48.69238371564906,9.145924383492558,8.15,8.15,428.6,,0,-0.9000000000000004,-12385.0,275.0,-3139.1999999998216,1918.0,0.0,0.0,0.0,0.0,0.0,71.85816190176135,80.71205640236559,30.32982714246012,90.77654834921113,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:50:49.000
1657612250000,48.692400404800914,9.14582482675524,7.33,7.33,428.6,,0,-0.8200000000000003,-10155.0,200.0,0.0,1725.0,0.0,0.0,0.0,0.0,0.0,71.71908162191731,80.54916394999942,30.37409263131705,90.59868926638484,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:50:50.000
1657612251000,48.6924142377726,9.145738524708,6.46,6.46,428.5,,0,-0.8700000000000001,-9598.0,137.0,-1569.600000000357,1520.0,0.0,0.0,0.0,0.0,0.0,71.52703485448042,80.27743226032503,30.43565998678717,90.35293804230211,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:50:51.000
1657612252000,48.6924336689584,9.14566452027013,5.57,5.57,428.1,,0,-0.8899999999999997,-8566.0,88.0,-6278.399999999643,1311.0,0.0,0.0,0.0,0.0,0.0,71.33582288101043,79.98296951690135,30.49747743948444,90.1084089305646,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:50:52.000
1657612253000,48.69245650943744,9.145623093129824,4.43,4.43,428.6,,0,-1.1400000000000006,-9121.0,44.0,7848.0,1042.0,0.0,0.0,0.0,0.0,0.0,71.16207231962038,79.69649417246625,30.554103326334257,89.8859198617911,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:50:53.000
1657612254000,48.6924706423009,9.145561509682713,4.24,4.24,428.4,,0,-0.1899999999999995,-1318.0,38.0,-3139.200000000714,998.0,0.0,0.0,0.0,0.0,0.0,70.94885930657952,79.3370074630341,29.09455112986045,89.54937153996804,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:50:54.000
1657612255000,48.69246578470134,9.14548839432064,4.64,4.64,428.8,,0,0.3999999999999994,2841.0,50.0,6278.400000000535,1092.0,0.0,10261.400000000536,0.0,0.000798159971127,0.0021262981630825,71.19501923882181,78.95125518848258,27.631415074009947,89.65981869037523,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:50:55.000
1657612257000,48.69245465061241,9.145332561769044,5.67,11.34,429.1,,0,0.5150000000000001,8495.0,185.0,4708.800000000178,2669.0,0.0,16057.800000000178,0.0,0.0012490199372759,0.0033273891129032,72.04762983834078,78.05511737740292,24.71357079175378,90.14208162261608,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:50:57.000
1657612258000,48.69246277683675,9.145240705909684,6.44,6.44,429.2,,0,0.7700000000000005,7459.0,136.0,1569.599999999465,1516.0,0.0,10680.599999999464,0.0,0.0008307665023894,0.0022131619623654,72.96310309314518,77.5704566938854,23.24941730436761,90.73077610052242,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:50:58.000
1657612259000,48.69248226217725,9.145129949843358,7.49,7.49,429.3,,0,1.0499999999999998,11701.0,213.0,1569.600000000357,1763.0,0.0,15246.600000000357,0.0,0.0011859225657108,0.0031592977150538,74.51705909240484,77.04369853329814,21.787472284693923,91.7753243089418,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:50:59.000
1657612260000,48.69250260880416,9.145023236815188,7.77,7.77,429.0,,0,0.2799999999999993,3418.0,238.0,-4708.800000000178,1829.0,0.0,776.1999999998216,0.0,6.03749751095e-05,0.0001608389336917,74.67698703959674,76.51288152236371,20.319494666801717,91.84322879295486,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:51:00.000
1657612261000,48.69253179696969,9.144914881374516,7.95,7.95,429.0,,0,0.1800000000000006,2263.0,255.0,0.0,1871.0,0.0,4389.0,0.0,0.0003413885155316,0.0009094590053763,74.63619695012676,75.98244222773981,18.83781415355476,91.77114477949712,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:51:01.000
1657612262000,48.69256314559916,9.144821728549282,8.22,8.22,428.9,,0,0.2700000000000004,3492.0,282.0,-1569.600000000357,1935.0,0.0,4139.399999999643,0.0,0.0003219739396654,0.0008577385752687,74.78098033007058,75.4504470226746,17.345617448236272,91.83185805369718,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:51:02.000
1657612263000,48.69261300059083,9.144721422798977,8.45,8.45,428.8,,0,0.2299999999999986,3067.0,307.0,-1569.599999999465,1989.0,0.0,3793.4000000005353,0.0,0.000295061106133,0.0007860427867384,74.8425743029206,74.91908534816166,15.844686743355677,91.83626947284972,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:51:03.000
1657612264000,48.69266783400789,9.14462211972892,8.48,8.48,428.8,,0,0.0300000000000011,406.0,310.0,0.0,1996.0,0.0,2712.0,0.0,0.0002109468339307,0.0005619623655913,74.47320498630364,74.39359397030118,14.326756198006816,91.5376088102478,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:51:04.000
1657612265000,48.69272350268615,9.144546194929347,8.37,8.37,428.8,,0,-0.1100000000000012,-1483.0,298.0,0.0,1970.0,0.0,785.0,0.0,6.10594633612e-05,0.0001626624103942,74.0477822483894,73.87715092528542,12.79347903390449,91.0319180553006,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:51:05.000
1657612266000,48.69279201521487,9.144478450551505,8.48,8.48,429.1,,0,0.1100000000000012,1482.0,310.0,4708.800000000178,1996.0,0.0,8496.800000000178,0.0,0.0006609045201115,0.001760649641577,73.85640564921826,73.36446026058614,11.249330115765964,90.8584168636076,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:51:06.000
1657612267000,48.69286437364474,9.144423614702388,8.46,8.46,428.9,,0,-0.0199999999999995,-272.0,308.0,-3139.200000000714,1991.0,0.0,0.0,0.0,0.0,0.0,73.43300918909314,72.85846753646807,9.687109831879914,90.26664014155628,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:51:07.000
1657612268000,48.69294088069088,9.14437323650339,8.39,8.39,429.1,,0,-0.0700000000000002,-944.0,300.0,3139.200000000714,1975.0,0.0,4470.200000000714,0.0,0.0003477044753086,0.0009262847222223,73.01698371398724,72.36016389838107,8.109406938487872,89.83129901589987,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:51:08.000
1657612269000,48.69301650554809,9.14432379281585,8.16,8.16,429.1,,0,-0.2300000000000004,-3046.0,276.0,0.0,1921.0,0.0,0.0,0.0,0.0,0.0,72.61601015574635,71.87329648946076,30.9825303985207,90.14837191529163,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:51:09.000
1657612270000,48.69308572587827,9.144284317136483,7.91,7.91,429.1,,0,-0.25,-3214.0,252.0,0.0,1862.0,0.0,0.0,0.0,0.0,0.0,72.23071117988121,71.39871144303459,4.912119075639996,88.72427286951854,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:51:10.000
1657612271000,48.69315294619109,9.144242207168542,7.75,7.75,429.0,,0,-0.1600000000000001,-2005.0,237.0,-1569.600000000357,1824.0,0.0,0.0,0.0,0.0,0.0,71.78853458500372,71.00567357157452,4.931497795948973,88.2067549343237,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:51:11.000
1657612272000,48.69321778922477,9.144193859508302,7.56,7.56,428.9,,0,-0.1900000000000004,-2328.0,220.0,-1569.600000000357,1779.0,0.0,0.0,0.0,0.0,0.0,70.85993882204619,70.73634854982402,4.9458946971970645,87.90420171233903,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:51:12.000
1657612273000,48.69327789741413,9.144149370455184,7.39,7.39,429.1,,0,-0.1699999999999999,-2034.0,205.0,3139.200000000714,1739.0,0.0,3049.200000000714,0.0,0.0002371751792115,0.0006318346774195,69.96900330302543,70.5380315807273,4.957131233889327,87.67039628307033,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:51:13.000
1657612274000,48.69333255852188,9.144084068800105,7.51,7.51,429.1,,0,0.1200000000000001,1430.0,215.0,0.0,1768.0,0.0,3413.0,0.0,0.0002654725457984,0.0007072188620071,69.60187016765163,70.36598719609691,4.967430307047724,87.4259964613145,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:51:14.000
1657612275000,48.69338946835395,9.144019168188462,7.8,7.8,429.2,,0,0.29,3551.0,241.0,1569.599999999465,1836.0,0.0,7197.599999999465,0.0,0.0005598491636797,0.0014914381720428,69.8456808616803,70.1940746857773,4.978239395244702,87.80872423317587,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:51:15.000
1657612276000,48.693450310911686,9.143947091873848,8.05,8.05,429.0,,0,0.2500000000000009,3170.0,265.0,-3139.1999999998216,1895.0,0.0,2190.8000000001784,0.0,0.0001704064615691,0.0004539628136201,69.31698761403162,70.062268742377,4.987512531267868,87.45335630351549,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:51:16.000
1657612277000,48.69350242866815,9.143881745293433,7.94,7.94,429.3,,0,-0.1100000000000003,-1408.0,254.0,4708.800000000178,1869.0,0.0,5423.800000000178,0.0,0.0004218781113102,0.0011238832885305,67.83955735339026,69.98757363204417,4.993410261418464,86.27850999197216,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:51:17.000
1657612278000,48.693554227987455,9.143808283163988,7.74,7.74,429.4,,0,-0.2000000000000001,-2509.0,236.0,1569.599999999465,1822.0,0.0,1118.599999999465,0.0,8.70077907207e-05,0.0002317887544801,66.23477953533835,69.96076847732895,4.995790903532544,84.93912699840358,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:51:18.000
1657612279000,48.693600969287154,9.143734668905932,7.43,7.43,429.2,,0,-0.3100000000000005,-3763.0,208.0,-3139.1999999998216,1749.0,0.0,0.0,0.0,0.0,0.0,65.6563021426434,69.95515717812748,4.996290832700208,84.32570949075023,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:51:19.000
1657612280000,48.69364915567266,9.143654013834905,7.37,7.37,429.6,,0,-0.0599999999999996,-711.0,203.0,6278.400000000535,1735.0,0.0,7505.400000000535,0.0,0.0005837906959379,0.0015552184139786,64.88618861392179,69.96506749419234,4.995349872636832,83.70742255662675,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:51:20.000
1657612281000,48.69368986238703,9.143572699805308,7.49,7.49,429.7,,0,0.1200000000000001,1426.0,213.0,1569.599999999465,1763.0,0.0,4971.599999999465,0.0,0.0003867047491039,0.0010301814516127,64.83461582473696,69.97537829160947,4.994321103307783,83.66850715337118,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:51:21.000
1657612282000,48.6937300990317,9.143489759020271,7.75,7.75,430.0,,0,0.2599999999999998,3169.0,237.0,4708.800000000178,1824.0,0.0,9938.800000000178,0.0,0.000773067254082,0.0020594511648745,64.67198273919394,69.98655538849617,4.993057766649053,83.55078432651581,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:51:22.000
1657612283000,48.69378413836313,9.143409440310828,8.12,8.12,429.9,,0,0.3699999999999992,4697.0,272.0,-1569.600000000357,1911.0,0.0,5310.399999999643,0.0,0.000413057546794,0.0011003853046594,64.4459344318348,69.99763681404605,4.991501509863843,83.3870451309478,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:51:23.000
1657612284000,48.69383699496224,9.143319301814332,8.45,8.45,429.8,,0,0.33,4374.0,307.0,-1569.599999999465,1989.0,0.0,5100.400000000535,0.0,0.0003967231680605,0.0010568705197133,64.68217077429232,70.00481527371846,4.99029827845706,83.54848193093547,low,2022_07_12_rg.jeep_07_46_07_58_8e315071-cb5a-4ce5-aacf-6844e5604144.csv,2022-07-12 07:51:24.000
